A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||245.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607190||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||245.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607191||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||250.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607192||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||250.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607193||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||250.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607194||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||259.25|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607195||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||265.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607196||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||270.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607197||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||290.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607198||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||300.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|2607199||||||||||||||||||||
A|MAN GLB US|CTM|Treasury|05/05/2020|USD|||300.00|||||||||||||||||MAY-2020|00444|111050|0000|000|000|00000|0000||||Treasury Cash Sweep May/05/2020|Treasury Cash Sweep May/05/2020|||||Home Office Fact Fund Oracle|26071100||||||||||||||||||||
